-0.854349 -0.987976 -0.814314 1.000000 -0.384615 0.454545 -0.664336
-0.983817 -0.503006 -0.001001 -0.750000 -0.692308 -0.636364 -0.540210
-0.983817 -0.503006 -0.001001 -0.750000 -0.692308 -0.636364 -0.625874
-0.983817 -0.503006 -0.001001 -0.750000 -0.692308 -0.636364 -0.709790
-0.987862 -0.503006 -0.001001 -0.500000 -0.692308 -0.636364 -0.454545
-0.991908 -0.002004 -0.001001 -0.500000 -0.384615 -0.636364 -0.368881
-0.991908 -0.002004 1.000000 -0.500000 -0.384615 -0.636364 0.101399
-0.991908 1.000000 1.000000 0.000000 0.230769 -0.272727 0.989510
-0.483479 -0.941383 -0.908158 -1.000000 -0.961538 -0.977273 -0.944056
-0.483479 -0.971944 -0.892518 -0.968750 -0.961538 -0.931818 -0.940559
-0.942009 -0.878758 -0.751752 -0.492188 -0.961538 -0.909091 -0.849650
-0.955496 -0.753507 -0.501502 -0.492188 -0.961538 -0.909091 -0.769231
-0.550910 -1.000000 -1.000000 -1.000000 -0.961538 -0.954545 -0.993007
-0.797707 -0.971192 -0.939439 -0.937500 -0.846154 -0.829545 -0.977273
-0.830074 -0.971944 -0.845596 -1.000000 -0.730769 -0.636364 -0.961538
-0.830074 -0.941383 -0.939439 -1.000000 -0.807692 -0.818182 -0.956294
-0.874579 -0.690882 -0.845596 0.109375 -0.692308 -0.272727 -0.800699
-0.830074 -0.910070 -0.804930 -1.000000 -0.807692 -0.636364 -0.958042
-0.830074 -0.809870 -0.808058 -1.000000 -0.807692 -0.772727 -0.952797
-0.830074 -0.859970 -0.808058 -1.000000 -0.769231 -0.272727 -0.903846
-0.874579 -0.809870 -0.808058 -1.000000 -0.769231 -0.272727 -0.877622
-0.591369 -0.995992 -0.814314 -1.000000 -0.961538 -0.863636 -0.970280
-0.591369 -0.971944 -0.939439 -0.968750 -0.961538 -0.965909 -0.889860
-0.591369 -0.987976 -0.814314 -1.000000 -0.961538 -0.931818 -0.952797
-0.591369 -0.987976 -0.908158 -0.968750 -0.961538 -0.965909 -0.963287
-0.591369 -0.971944 -0.845596 -0.968750 -0.961538 -0.943182 -0.875874
-0.591369 -0.987976 -0.845596 -0.968750 -0.961538 -0.931818 -0.963287
-0.989211 -0.921969 -0.920045 0.023438 -0.538462 -0.727273 -0.367133
-0.955496 -0.839930 -0.674174 -0.765625 -0.538462 -0.727273 -0.954545
-0.955496 -0.839930 -0.674174 -0.765625 -0.538462 -0.727273 -0.900350
-0.947404 -0.675852 -0.346034 -0.765625 -0.538462 -0.727273 -0.825175
-0.936615 -0.675852 -0.346034 -0.765625 -0.538462 -0.727273 -0.646853
-0.955496 -0.972695 -0.939439 -0.937500 -0.961538 -0.954545 -0.975524
-0.955496 -0.941383 -0.876877 -0.937500 -0.961538 -0.943182 -0.959790
-0.955496 -0.878758 -0.751752 -0.937500 -0.961538 -0.943182 -0.886364
-0.955496 -0.941383 -0.876877 -0.937500 -0.884615 -0.943182 -0.965035
-0.955496 -0.941383 -0.751752 -0.937500 -0.884615 -0.943182 -0.947552
-0.955496 -0.878758 -0.501502 -0.937500 -0.884615 -0.943182 -0.940559
-0.955496 -0.878758 -0.501502 -0.937500 -0.884615 -0.931818 -0.919580
-0.955496 -0.878758 -0.501502 -0.937500 -0.884615 -0.931818 -0.905594
-0.843560 -0.941383 -0.626627 -0.929688 -0.884615 -0.863636 -0.884615
-0.843560 -0.941383 -0.751752 -0.929688 -0.884615 -0.863636 -0.884615
0.069454 -0.941383 -0.845596 -1.000000 -0.961538 -0.988636 -0.975524
-0.591369 -0.971944 -0.751752 -0.968750 -0.961538 -0.943182 -0.940559
-0.753203 -0.971944 -0.751752 -0.937500 -0.961538 -0.909091 -0.902098
-0.078894 -0.979960 -0.751752 -1.000000 -0.961538 -0.988636 -0.968531
-0.078894 -0.987976 -0.939439 -1.000000 -0.961538 -0.988636 -0.968531
-0.834120 -0.941383 -0.501502 -0.875000 -0.961538 -0.965909 -0.769231
-0.753203 -0.941383 -0.751752 -1.000000 -0.961538 -0.977273 -0.947552
-0.874579 -0.941383 -0.626627 -0.875000 -0.961538 -0.977273 -0.905594
-0.726231 -0.941383 -0.751752 -0.875000 -0.961538 -0.977273 -0.886364
0.055968 -0.987976 -0.751752 -1.000000 -0.961538 -0.954545 -0.986014
0.055968 -0.987976 -0.751752 -1.000000 -0.961538 -0.954545 -0.975524
0.055968 -0.987976 -0.751752 -1.000000 -0.961538 -0.954545 -0.982517
0.055968 -0.987976 -0.751752 -1.000000 -0.961538 -0.954545 -0.972028
-0.854349 -0.971944 -0.970721 -1.000000 -0.692308 -0.772727 -0.947552
-0.921780 -0.878758 -0.751752 -0.500000 -0.961538 -0.568182 -0.758741
-0.921780 -0.878758 -0.501502 -0.500000 -0.961538 -0.568182 -0.758741
-0.921780 -0.878758 -0.501502 0.000000 -0.961538 -0.568182 -0.557692
-0.901551 -0.987976 -0.970721 -1.000000 -0.884615 -0.886364 -0.980769
-0.881322 -0.987976 -0.939439 -1.000000 -0.884615 -0.886364 -0.965035
-0.921780 -0.878758 -0.751752 -0.937500 -0.884615 -0.727273 -0.902098
-0.921780 -0.816132 -0.751752 -0.937500 -0.884615 -0.454545 -0.898601
-0.786918 -0.987976 -0.939439 -1.000000 -0.884615 -0.727273 -0.972028
-0.618341 -0.955912 -0.908158 -1.000000 -0.769231 -0.727273 -0.947552
-0.618341 -0.955912 -0.908158 -0.953125 -0.769231 -0.727273 -0.933566
-0.618341 -0.955912 -0.626627 -0.953125 -0.769231 -0.727273 -0.923077
-0.618341 -0.955912 -0.861236 -1.000000 -0.961538 -0.727273 -0.931818
-0.618341 -0.979960 -0.626627 -0.953125 -0.961538 -0.727273 -0.917832
-0.618341 -0.991984 -0.977978 -0.953125 -0.769231 -0.727273 -0.947552
-0.780175 -0.955912 -0.626627 -0.953125 -0.961538 -0.647727 -0.863636
-0.577883 -0.941383 -0.908158 -1.000000 -0.923077 -0.954545 -0.982517
-0.618341 -0.941383 -0.876877 -0.937500 -0.884615 -0.272727 -0.944056
-0.618341 -0.941383 -0.501502 -0.937500 -0.923077 0.272727 -0.944056
-0.577883 -0.941383 -0.939439 -1.000000 -0.961538 -0.977273 -0.982517
-0.577883 -0.941383 -0.876877 -1.000000 -0.884615 -0.931818 -0.972028
-0.834120 -0.878758 -0.876877 -1.000000 -0.884615 -0.931818 -0.959790
-0.834120 -0.878758 -0.876877 -1.000000 -0.846154 -0.909091 -0.940559
-0.834120 -0.878758 -0.876877 -0.937500 -0.961538 -0.772727 -0.949301
-0.834120 -0.878758 -0.001001 -0.750000 -0.961538 -0.772727 -0.776224
-0.834120 -0.878758 -0.751752 -0.750000 -0.961538 -0.386364 -0.895105
-0.834120 -0.878758 -0.001001 -0.750000 -0.961538 -0.386364 -0.763986
-0.834120 -0.878758 -0.001001 -0.750000 -0.961538 -0.386364 -0.680070
-0.834120 -0.878758 -0.876877 -0.937500 -0.961538 -0.772727 -0.972028
-0.946055 -0.753507 -0.501502 -0.992188 -0.769231 -0.863636 -0.779720
-0.946055 -0.753507 -0.251251 -0.500000 -0.538462 -0.818182 -0.596154
-0.987862 -0.002004 -0.001001 -0.500000 -0.384615 -0.727273 -0.197552
-0.987862 -0.002004 -0.001001 -0.500000 -0.692308 -0.727273 -0.197552
-0.987862 -0.503006 -0.001001 -1.000000 -0.692308 -0.727273 -0.526224
-0.987862 -0.503006 -0.501502 -1.000000 -0.692308 -0.818182 -0.687063
-0.375590 -0.997996 -0.985986 -1.000000 -0.961538 -0.988636 -1.000000
-0.749157 -0.941383 -0.939439 -1.000000 -0.961538 -0.943182 -0.968531
-0.867835 -0.971944 -0.814314 -0.875000 -0.961538 -0.931818 -0.931818
0.460553 -0.971944 -0.955080 -1.000000 -0.961538 -0.988636 -0.998252
0.460553 -0.955912 -0.939439 -1.000000 -0.961538 -0.988636 -0.987762
-0.213756 -0.955912 -0.939439 -1.000000 -0.961538 -0.988636 -0.982517
-0.483479 -0.753507 -0.751752 -1.000000 -0.961538 -0.988636 -0.954545
0.190829 -0.941383 -0.970721 -1.000000 -0.961538 -0.977273 -0.991259
0.190829 -0.971944 -0.970721 -1.000000 -0.961538 -0.977273 -0.991259
0.190829 -0.941383 -0.876877 -0.968750 -0.961538 -0.977273 -0.979021
0.190829 -0.941383 -0.876877 -0.937500 -0.961538 -0.977273 -0.972028
0.190829 -0.878758 -0.876877 -1.000000 -0.884615 -0.931818 -0.945804
-0.719488 -0.878758 -0.876877 -0.937500 -0.884615 -0.931818 -0.940559
-0.719488 -0.878758 -0.876877 -0.937500 -0.884615 -0.931818 -0.951049
-0.780175 -0.878758 -0.751752 -0.937500 -0.961538 -0.931818 -0.923077
-0.773432 -0.878758 -0.501502 -0.875000 -0.961538 -0.931818 -0.877622
-0.780175 -0.878758 -0.501502 -0.875000 -0.961538 -0.931818 -0.895105
-0.719488 -0.941383 -0.876877 -0.984375 -0.884615 -0.931818 -0.968531
-0.989211 -0.878758 -0.626627 -0.937500 -0.961538 -0.954545 -0.924825
-0.989211 -0.878758 -0.626627 -0.875000 -0.884615 -0.943182 -0.895105
-1.000000 -0.753507 -0.501502 -0.937500 -0.769231 -0.863636 -0.835664
-1.000000 -0.753507 -0.501502 -0.750000 -0.769231 -0.863636 -0.777972
1.000000 -0.955912 -0.970721 -1.000000 -1.000000 -1.000000 -0.989510
1.000000 -0.955912 -0.939439 -1.000000 -1.000000 -1.000000 -0.979021
0.055968 -0.955912 -0.939439 -1.000000 -1.000000 -1.000000 -0.975524
-0.955496 -0.878758 -0.876877 -1.000000 -0.884615 -0.931818 -0.963287
-0.955496 -0.878758 -0.751752 -0.937500 -0.884615 -0.931818 -0.931818
-0.955496 -0.878758 -0.751752 -0.937500 -0.961538 -0.931818 -0.912587
-0.955496 -0.878758 -0.501502 -0.812500 -0.961538 -0.931818 -0.888112
-0.955496 -0.503006 -0.501502 -0.625000 -0.961538 -0.886364 -0.772727
-0.888065 -0.941383 -0.751752 -1.000000 -0.923077 -0.931818 -0.982517
-0.888065 -0.941383 -0.751752 -0.812500 -0.923077 -0.931818 -0.965035
-0.888065 -0.941383 -0.751752 -0.812500 -0.884615 -0.931818 -0.954545
-0.955496 -0.878758 -0.501502 -0.812500 -0.769231 -0.818182 -0.896853
-0.820634 -0.971944 -0.876877 -1.000000 -0.692308 0.454545 -0.958042
-0.867835 -0.878758 -0.751752 -0.875000 -0.961538 -0.965909 -0.923077
-0.867835 -0.878758 -0.876877 -0.984375 -0.961538 -0.943182 -0.940559
-0.898854 -0.878758 -0.751752 -0.750000 -0.961538 -0.931818 -0.902098
-0.898854 -0.878758 -0.751752 -0.750000 -0.961538 -0.931818 -0.905594
-0.898854 -0.878758 -0.751752 -0.968750 -0.961538 -0.931818 -0.923077
-0.921780 -0.753507 -0.501502 -0.875000 -0.961538 -0.931818 -0.895105
-0.942009 -0.753507 -0.501502 -0.750000 -0.961538 -0.931818 -0.860140
-0.942009 -0.878758 -0.501502 -0.500000 -0.807692 -0.909091 -0.881119
-0.942009 -0.753507 -0.501502 -0.500000 -0.807692 -0.909091 -0.847902
-0.955496 -0.753507 -0.501502 -0.500000 -0.807692 -0.886364 -0.816434
-0.925826 -0.753507 -0.501502 -0.500000 -0.692308 -0.818182 -0.760490
-0.925826 -0.878758 -0.751752 -0.875000 -0.769231 -0.909091 -0.826923
-0.968982 -0.503006 -0.501502 -0.750000 -0.692308 -0.818182 -0.636364
-0.968982 -0.503006 -0.001001 -0.500000 -0.692308 -0.727273 -0.526224
-0.975725 -0.503006 -0.001001 -0.500000 -0.692308 -0.727273 -0.363636
-0.958193 -0.753507 -0.251251 -0.750000 -0.692308 -0.727273 -0.636364
-0.971679 -0.503006 -0.001001 -0.500000 -0.692308 -0.727273 -0.440559
-0.982468 -0.002004 -0.001001 1.000000 -0.384615 -0.727273 -0.118881
-0.871881 -0.941383 -0.970721 -1.000000 -0.961538 -0.954545 -0.996503
-0.947404 -0.941383 -0.876877 -1.000000 -0.961538 -0.931818 -0.980769
-0.947404 -0.878758 -0.814314 -1.000000 -0.961538 -0.909091 -0.973776
-0.947404 -0.753507 -0.751752 -1.000000 -0.961538 -0.909091 -0.951049
-0.947404 -0.753507 -0.626627 -1.000000 -0.961538 -0.909091 -0.937063
-0.947404 -0.753507 -0.501502 -1.000000 -0.961538 -0.909091 -0.930070
-0.971679 -0.753507 -0.751752 -0.750000 -0.384615 -0.636364 -0.921329
-0.971679 -0.753507 -0.751752 -0.750000 -0.384615 -0.636364 -0.807692
-0.971679 -0.503006 -0.251251 0.250000 -0.846154 -0.909091 -0.765734
-0.971679 -0.753507 -0.501502 0.000000 -0.384615 -0.636364 -0.639860
-0.753203 -0.941383 -0.939439 -1.000000 -0.961538 -0.977273 -0.966783
-0.753203 -0.941383 -0.876877 -1.000000 -0.961538 -0.954545 -0.958042
-0.753203 -0.878758 -0.751752 -0.500000 -0.961538 -0.943182 -0.938811
-0.685772 -0.971944 -0.876877 -1.000000 -0.961538 -0.920455 -0.966783
-0.685772 -0.971944 -0.876877 -1.000000 -0.846154 -0.920455 -0.923077
-0.685772 -0.941383 -0.501502 -0.992188 -0.961538 -0.909091 -0.923077
-0.807148 -0.971944 -0.876877 -0.984375 -0.961538 -0.943182 -0.958042
-0.807148 -0.971944 -0.939439 -0.984375 -0.884615 -0.909091 -0.954545
-0.807148 -0.941383 -0.876877 -0.937500 -0.961538 -0.840909 -0.944056
-0.807148 -0.941383 -0.751752 -0.875000 -0.961538 -0.840909 -0.905594
-0.807148 -0.878758 -0.751752 -0.750000 -0.961538 -0.852273 -0.819930
-0.699258 -0.971944 -0.970721 -0.937500 -0.961538 -0.965909 -1.000000
-0.699258 -0.971944 -0.939439 -0.937500 -0.961538 -0.943182 -0.991259
-0.881322 -0.878758 -0.876877 -0.937500 -0.884615 -0.909091 -0.972028
-0.881322 -0.878758 -0.814314 -0.875000 -0.769231 -0.818182 -0.952797
-0.881322 -0.878758 -0.751752 -0.875000 -0.846154 -0.840909 -0.909091
-0.952798 -0.753507 -0.501502 -0.750000 -0.846154 -0.863636 -0.783217
-0.928523 -0.753507 -0.626627 -0.937500 -0.769231 -0.909091 -0.879371
-0.943358 -0.753507 -0.626627 -0.750000 -0.769231 -0.863636 -0.812937
-0.943358 -0.503006 -0.501502 -0.500000 -0.538462 -0.727273 -0.681818
-0.987862 -0.503006 -0.251251 -0.750000 -0.692308 -0.818182 -0.708042
-0.987862 -0.503006 -0.001001 -0.500000 -0.538462 -0.818182 -0.576923
-0.987862 -0.503006 -0.001001 0.000000 -0.076923 -0.636364 -0.302448
-0.866487 -0.878758 -0.751752 -0.750000 -0.807692 -0.681818 -0.888112
-0.955496 -0.878758 -0.001001 -0.812500 -0.769231 -0.704545 -0.811189
-0.955496 -0.753507 -0.001001 -0.125000 1.000000 0.181818 -0.316434
-0.982468 -0.503006 1.000000 0.000000 -0.538462 1.000000 1.000000
-0.780175 -0.987600 -0.876877 -1.000000 -0.961538 -0.965909 -0.989510
-0.780175 -0.971944 -0.876877 -1.000000 -0.961538 -0.965909 -0.986014
-0.780175 -0.987600 -0.876877 -1.000000 -0.961538 -0.965909 -0.979021
-0.780175 -0.971944 -0.876877 -1.000000 -0.961538 -0.965909 -0.973776
-0.855698 -0.941383 -0.751752 -1.000000 -0.961538 -0.909091 -0.937063
-0.890762 -0.941383 -0.751752 -0.750000 -0.923077 -0.909091 -0.930070
-0.854349 -0.878758 -0.751752 -1.000000 -0.923077 -0.840909 -0.919580
-0.375590 -0.971944 -0.751752 -0.750000 -1.000000 -1.000000 -0.893357
-0.375590 -0.941383 -0.876877 -1.000000 -1.000000 -1.000000 -0.931818
-0.983817 -0.503006 -0.501502 -0.750000 -0.692308 -0.818182 -0.779720
-0.991908 -0.002004 -0.001001 -0.500000 -0.384615 -0.636364 -0.155594
-0.753203 -0.971944 -0.501502 -1.000000 -0.846154 -0.636364 -0.949301
-0.989211 -0.921969 -0.920045 0.023438 -0.538462 -0.727273 -0.531469
0.069454 -0.971944 -0.985986 -0.937500 -0.961538 -0.988636 -0.979021
-0.874579 -0.941383 -0.876877 -0.875000 -0.961538 -0.977273 -0.965035
0.055968 -0.987976 -0.751752 -1.000000 -0.961538 -0.954545 -0.989510
-0.881322 -0.941383 -0.876877 -1.000000 -0.884615 -0.727273 -0.954545
-0.881322 -0.878758 -0.876877 -0.937500 -0.884615 -0.784091 -0.954545
-0.483479 -0.878758 -0.876877 -1.000000 -0.961538 -0.988636 -0.954545
-0.955496 -0.878758 -0.501502 -0.812500 -0.961538 -0.931818 -0.870629
-0.955496 -0.878758 -0.501502 -0.906250 -0.884615 -0.818182 -0.931818
-0.955496 -0.878758 -0.501502 -0.812500 -0.769231 -0.818182 -0.916084
-0.971679 -0.002004 -0.001001 0.000000 -0.384615 -0.636364 -0.118881
-0.909643 -0.941383 -0.939439 -1.000000 -0.961538 -0.931818 -0.989510
-0.947404 -0.878758 -0.751752 -1.000000 -0.961538 -0.909091 -0.968531
-0.971679 -0.503006 -0.501502 -0.500000 -0.846154 -0.909091 -0.835664
-0.955496 -0.878758 -0.001001 -0.625000 0.000000 -0.409091 -0.646853
-0.955496 -0.878758 -0.001001 -0.125000 1.000000 0.181818 -0.473776
-0.982468 -0.503006 1.000000 -0.250000 -0.538462 1.000000 0.589161
